Central_x,Central_y,Oeste_x,Oeste_y,Este_x,Este_y,Sur_x,Sur_y,Norte_x,Norte_y
0.000000,0.000000,-3621.034619,-2072.267227,3621.034619,2072.267227,2072.267227,-3621.034619,-2072.267227,3621.034619
0.000000,0.000000,-3618.547117,-2073.606073,3618.547117,2073.606073,2073.606073,-3618.547117,-2073.606073,3618.547117
0.000000,0.000000,-3616.057118,-2074.943488,3616.057118,2074.943488,2074.943488,-3616.057118,-2074.943488,3616.057118
0.000000,0.000000,-3613.564621,-2076.279472,3613.564621,2076.279472,2076.279472,-3613.564621,-2076.279472,3613.564621
0.000000,0.000000,-3611.069626,-2077.614020,3611.069626,2077.614020,2077.614020,-3611.069626,-2077.614020,3611.069626
0.000000,0.000000,-3608.572130,-2078.947132,3608.572130,2078.947132,2078.947132,-3608.572130,-2078.947132,3608.572130
0.000000,0.000000,-3606.072134,-2080.278803,3606.072134,2080.278803,2080.278803,-3606.072134,-2080.278803,3606.072134
0.000000,0.000000,-3603.569635,-2081.609032,3603.569635,2081.609032,2081.609032,-3603.569635,-2081.609032,3603.569635
0.000000,0.000000,-3601.064634,-2082.937816,3601.064634,2082.937816,2082.937816,-3601.064634,-2082.937816,3601.064634
0.000000,0.000000,-3598.557129,-2084.265154,3598.557129,2084.265154,2084.265154,-3598.557129,-2084.265154,3598.557129
0.000000,0.000000,-3596.047120,-2085.591041,3596.047120,2085.591041,2085.591041,-3596.047120,-2085.591041,3596.047120
0.000000,0.000000,-3593.534605,-2086.915476,3593.534605,2086.915476,2086.915476,-3593.534605,-2086.915476,3593.534605
0.000000,0.000000,-3591.019583,-2088.238456,3591.019583,2088.238456,2088.238456,-3591.019583,-2088.238456,3591.019583
0.000000,0.000000,-3588.502053,-2089.559979,3588.502053,2089.559979,2089.559979,-3588.502053,-2089.559979,3588.502053
0.000000,0.000000,-3585.982015,-2090.880042,3585.982015,2090.880042,2090.880042,-3585.982015,-2090.880042,3585.982015
0.000000,0.000000,-3583.459467,-2092.198643,3583.459467,2092.198643,2092.198643,-3583.459467,-2092.198643,3583.459467
0.000000,0.000000,-3580.934409,-2093.515779,3580.934409,2093.515779,2093.515779,-3580.934409,-2093.515779,3580.934409
0.000000,0.000000,-3578.406839,-2094.831448,3578.406839,2094.831448,2094.831448,-3578.406839,-2094.831448,3578.406839
0.000000,0.000000,-3575.876756,-2096.145647,3575.876756,2096.145647,2096.145647,-3575.876756,-2096.145647,3575.876756
0.000000,0.000000,-3573.344160,-2097.458373,3573.344160,2097.458373,2097.458373,-3573.344160,-2097.458373,3573.344160
0.000000,0.000000,-3570.809049,-2098.769625,3570.809049,2098.769625,2098.769625,-3570.809049,-2098.769625,3570.809049
0.000000,0.000000,-3568.271423,-2100.079399,3568.271423,2100.079399,2100.079399,-3568.271423,-2100.079399,3568.271423
0.000000,0.000000,-3565.731281,-2101.387692,3565.731281,2101.387692,2101.387692,-3565.731281,-2101.387692,3565.731281
0.000000,0.000000,-3563.188621,-2102.694504,3563.188621,2102.694504,2102.694504,-3563.188621,-2102.694504,3563.188621
0.000000,0.000000,-3560.643442,-2103.999830,3560.643442,2103.999830,2103.999830,-3560.643442,-2103.999830,3560.643442
0.000000,0.000000,-3558.095744,-2105.303668,3558.095744,2105.303668,2105.303668,-3558.095744,-2105.303668,3558.095744
0.000000,0.000000,-3555.545525,-2106.606016,3555.545525,2106.606016,2106.606016,-3555.545525,-2106.606016,3555.545525
0.000000,0.000000,-3552.992785,-2107.906871,3552.992785,2107.906871,2107.906871,-3552.992785,-2107.906871,3552.992785
0.000000,0.000000,-3550.437523,-2109.206230,3550.437523,2109.206230,2109.206230,-3550.437523,-2109.206230,3550.437523
0.000000,0.000000,-3547.879737,-2110.504091,3547.879737,2110.504091,2110.504091,-3547.879737,-2110.504091,3547.879737
0.000000,0.000000,-3545.319426,-2111.800452,3545.319426,2111.800452,2111.800452,-3545.319426,-2111.800452,3545.319426
0.000000,0.000000,-3542.756590,-2113.095309,3542.756590,2113.095309,2113.095309,-3542.756590,-2113.095309,3542.756590
0.000000,0.000000,-3540.191228,-2114.388660,3540.191228,2114.388660,2114.388660,-3540.191228,-2114.388660,3540.191228
0.000000,0.000000,-3537.623338,-2115.680503,3537.623338,2115.680503,2115.680503,-3537.623338,-2115.680503,3537.623338
0.000000,0.000000,-3535.052920,-2116.970835,3535.052920,2116.970835,2116.970835,-3535.052920,-2116.970835,3535.052920
0.000000,0.000000,-3532.479973,-2118.259653,3532.479973,2118.259653,2118.259653,-3532.479973,-2118.259653,3532.479973
0.000000,0.000000,-3529.904495,-2119.546955,3529.904495,2119.546955,2119.546955,-3529.904495,-2119.546955,3529.904495
0.000000,0.000000,-3527.326485,-2120.832737,3527.326485,2120.832737,2120.832737,-3527.326485,-2120.832737,3527.326485
0.000000,0.000000,-3524.745943,-2122.116998,3524.745943,2122.116998,2122.116998,-3524.745943,-2122.116998,3524.745943
0.000000,0.000000,-3522.162868,-2123.399735,3522.162868,2123.399735,2123.399735,-3522.162868,-2123.399735,3522.162868
0.000000,0.000000,-3519.577258,-2124.680945,3519.577258,2124.680945,2124.680945,-3519.577258,-2124.680945,3519.577258
0.000000,0.000000,-3516.989112,-2125.960625,3516.989112,2125.960625,2125.960625,-3516.989112,-2125.960625,3516.989112
0.000000,0.000000,-3514.398431,-2127.238773,3514.398431,2127.238773,2127.238773,-3514.398431,-2127.238773,3514.398431
0.000000,0.000000,-3511.805211,-2128.515386,3511.805211,2128.515386,2128.515386,-3511.805211,-2128.515386,3511.805211
0.000000,0.000000,-3509.209453,-2129.790461,3509.209453,2129.790461,2129.790461,-3509.209453,-2129.790461,3509.209453
0.000000,0.000000,-3506.611156,-2131.063996,3506.611156,2131.063996,2131.063996,-3506.611156,-2131.063996,3506.611156
0.000000,0.000000,-3504.010318,-2132.335989,3504.010318,2132.335989,2132.335989,-3504.010318,-2132.335989,3504.010318
0.000000,0.000000,-3501.406938,-2133.606435,3501.406938,2133.606435,2133.606435,-3501.406938,-2133.606435,3501.406938
0.000000,0.000000,-3498.801016,-2134.875334,3498.801016,2134.875334,2134.875334,-3498.801016,-2134.875334,3498.801016
0.000000,0.000000,-3496.192551,-2136.142681,3496.192551,2136.142681,2136.142681,-3496.192551,-2136.142681,3496.192551
0.000000,0.000000,-3493.581540,-2137.408475,3493.581540,2137.408475,2137.408475,-3493.581540,-2137.408475,3493.581540
0.000000,0.000000,-3490.967984,-2138.672712,3490.967984,2138.672712,2138.672712,-3490.967984,-2138.672712,3490.967984
0.000000,0.000000,-3488.351882,-2139.935390,3488.351882,2139.935390,2139.935390,-3488.351882,-2139.935390,3488.351882
0.000000,0.000000,-3485.733232,-2141.196506,3485.733232,2141.196506,2141.196506,-3485.733232,-2141.196506,3485.733232
0.000000,0.000000,-3483.112033,-2142.456058,3483.112033,2142.456058,2142.456058,-3483.112033,-2142.456058,3483.112033
0.000000,0.000000,-3480.488284,-2143.714043,3480.488284,2143.714043,2143.714043,-3480.488284,-2143.714043,3480.488284
0.000000,0.000000,-3477.861985,-2144.970457,3477.861985,2144.970457,2144.970457,-3477.861985,-2144.970457,3477.861985
0.000000,0.000000,-3475.233133,-2146.225299,3475.233133,2146.225299,2146.225299,-3475.233133,-2146.225299,3475.233133
0.000000,0.000000,-3472.601730,-2147.478565,3472.601730,2147.478565,2147.478565,-3472.601730,-2147.478565,3472.601730
0.000000,0.000000,-3469.967772,-2148.730253,3469.967772,2148.730253,2148.730253,-3469.967772,-2148.730253,3469.967772
0.000000,0.000000,-3467.331259,-2149.980360,3467.331259,2149.980360,2149.980360,-3467.331259,-2149.980360,3467.331259
0.000000,0.000000,-3464.692191,-2151.228884,3464.692191,2151.228884,2151.228884,-3464.692191,-2151.228884,3464.692191
0.000000,0.000000,-3462.050565,-2152.475820,3462.050565,2152.475820,2152.475820,-3462.050565,-2152.475820,3462.050565
0.000000,0.000000,-3459.406382,-2153.721168,3459.406382,2153.721168,2153.721168,-3459.406382,-2153.721168,3459.406382
0.000000,0.000000,-3456.759639,-2154.964923,3456.759639,2154.964923,2154.964923,-3456.759639,-2154.964923,3456.759639
0.000000,0.000000,-3454.110337,-2156.207084,3454.110337,2156.207084,2156.207084,-3454.110337,-2156.207084,3454.110337
0.000000,0.000000,-3451.458474,-2157.447647,3451.458474,2157.447647,2157.447647,-3451.458474,-2157.447647,3451.458474
0.000000,0.000000,-3448.804048,-2158.686609,3448.804048,2158.686609,2158.686609,-3448.804048,-2158.686609,3448.804048
0.000000,0.000000,-3446.147059,-2159.923968,3446.147059,2159.923968,2159.923968,-3446.147059,-2159.923968,3446.147059
0.000000,0.000000,-3443.487507,-2161.159721,3443.487507,2161.159721,2161.159721,-3443.487507,-2161.159721,3443.487507
0.000000,0.000000,-3440.825388,-2162.393865,3440.825388,2162.393865,2162.393865,-3440.825388,-2162.393865,3440.825388
0.000000,0.000000,-3438.160704,-2163.626398,3438.160704,2163.626398,2163.626398,-3438.160704,-2163.626398,3438.160704
0.000000,0.000000,-3435.493453,-2164.857316,3435.493453,2164.857316,2164.857316,-3435.493453,-2164.857316,3435.493453
0.000000,0.000000,-3432.823633,-2166.086617,3432.823633,2166.086617,2166.086617,-3432.823633,-2166.086617,3432.823633
0.000000,0.000000,-3430.151243,-2167.314297,3430.151243,2167.314297,2167.314297,-3430.151243,-2167.314297,3430.151243
0.000000,0.000000,-3427.476284,-2168.540355,3427.476284,2168.540355,2168.540355,-3427.476284,-2168.540355,3427.476284
0.000000,0.000000,-3424.798752,-2169.764787,3424.798752,2169.764787,2169.764787,-3424.798752,-2169.764787,3424.798752
0.000000,0.000000,-3422.118649,-2170.987589,3422.118649,2170.987589,2170.987589,-3422.118649,-2170.987589,3422.118649
0.000000,0.000000,-3419.435971,-2172.208761,3419.435971,2172.208761,2172.208761,-3419.435971,-2172.208761,3419.435971
0.000000,0.000000,-3416.750719,-2173.428298,3416.750719,2173.428298,2173.428298,-3416.750719,-2173.428298,3416.750719
0.000000,0.000000,-3414.062892,-2174.646197,3414.062892,2174.646197,2174.646197,-3414.062892,-2174.646197,3414.062892
0.000000,0.000000,-3411.372488,-2175.862457,3411.372488,2175.862457,2175.862457,-3411.372488,-2175.862457,3411.372488
0.000000,0.000000,-3408.679505,-2177.077073,3408.679505,2177.077073,2177.077073,-3408.679505,-2177.077073,3408.679505
0.000000,0.000000,-3405.983944,-2178.290044,3405.983944,2178.290044,2178.290044,-3405.983944,-2178.290044,3405.983944
0.000000,0.000000,-3403.285804,-2179.501365,3403.285804,2179.501365,2179.501365,-3403.285804,-2179.501365,3403.285804
0.000000,0.000000,-3400.585082,-2180.711035,3400.585082,2180.711035,2180.711035,-3400.585082,-2180.711035,3400.585082
0.000000,0.000000,-3397.881778,-2181.919050,3397.881778,2181.919050,2181.919050,-3397.881778,-2181.919050,3397.881778
0.000000,0.000000,-3395.175891,-2183.125408,3395.175891,2183.125408,2183.125408,-3395.175891,-2183.125408,3395.175891
0.000000,0.000000,-3392.467420,-2184.330105,3392.467420,2184.330105,2184.330105,-3392.467420,-2184.330105,3392.467420
0.000000,0.000000,-3389.756364,-2185.533139,3389.756364,2185.533139,2185.533139,-3389.756364,-2185.533139,3389.756364
0.000000,0.000000,-3387.042722,-2186.734506,3387.042722,2186.734506,2186.734506,-3387.042722,-2186.734506,3387.042722
0.000000,0.000000,-3384.326492,-2187.934204,3384.326492,2187.934204,2187.934204,-3384.326492,-2187.934204,3384.326492
0.000000,0.000000,-3381.607674,-2189.132230,3381.607674,2189.132230,2189.132230,-3381.607674,-2189.132230,3381.607674
0.000000,0.000000,-3378.886266,-2190.328581,3378.886266,2190.328581,2190.328581,-3378.886266,-2190.328581,3378.886266
0.000000,0.000000,-3376.162268,-2191.523253,3376.162268,2191.523253,2191.523253,-3376.162268,-2191.523253,3376.162268
0.000000,0.000000,-3373.435679,-2192.716245,3373.435679,2192.716245,2192.716245,-3373.435679,-2192.716245,3373.435679
0.000000,0.000000,-3370.706497,-2193.907552,3370.706497,2193.907552,2193.907552,-3370.706497,-2193.907552,3370.706497
0.000000,0.000000,-3367.974721,-2195.097172,3367.974721,2195.097172,2195.097172,-3367.974721,-2195.097172,3367.974721
0.000000,0.000000,-3365.240350,-2196.285102,3365.240350,2196.285102,2196.285102,-3365.240350,-2196.285102,3365.240350
0.000000,0.000000,-3362.503383,-2197.471340,3362.503383,2197.471340,2197.471340,-3362.503383,-2197.471340,3362.503383
0.000000,0.000000,-3359.763820,-2198.655881,3359.763820,2198.655881,2198.655881,-3359.763820,-2198.655881,3359.763820
0.000000,0.000000,-3357.021659,-2199.838723,3357.021659,2199.838723,2199.838723,-3357.021659,-2199.838723,3357.021659
0.000000,0.000000,-3354.276898,-2201.019864,3354.276898,2201.019864,2201.019864,-3354.276898,-2201.019864,3354.276898
0.000000,0.000000,-3351.529537,-2202.199299,3351.529537,2202.199299,2202.199299,-3351.529537,-2202.199299,3351.529537
0.000000,0.000000,-3348.779575,-2203.377026,3348.779575,2203.377026,2203.377026,-3348.779575,-2203.377026,3348.779575
0.000000,0.000000,-3346.027011,-2204.553042,3346.027011,2204.553042,2204.553042,-3346.027011,-2204.553042,3346.027011
0.000000,0.000000,-3343.271844,-2205.727345,3343.271844,2205.727345,2205.727345,-3343.271844,-2205.727345,3343.271844
0.000000,0.000000,-3340.514072,-2206.899930,3340.514072,2206.899930,2206.899930,-3340.514072,-2206.899930,3340.514072
0.000000,0.000000,-3337.753694,-2208.070794,3337.753694,2208.070794,2208.070794,-3337.753694,-2208.070794,3337.753694
0.000000,0.000000,-3334.990710,-2209.239936,3334.990710,2209.239936,2209.239936,-3334.990710,-2209.239936,3334.990710
0.000000,0.000000,-3332.225118,-2210.407351,3332.225118,2210.407351,2210.407351,-3332.225118,-2210.407351,3332.225118
0.000000,0.000000,-3329.456917,-2211.573037,3329.456917,2211.573037,2211.573037,-3329.456917,-2211.573037,3329.456917
0.000000,0.000000,-3326.686107,-2212.736991,3326.686107,2212.736991,2212.736991,-3326.686107,-2212.736991,3326.686107
0.000000,0.000000,-3323.912685,-2213.899209,3323.912685,2213.899209,2213.899209,-3323.912685,-2213.899209,3323.912685
0.000000,0.000000,-3321.136652,-2215.059688,3321.136652,2215.059688,2215.059688,-3321.136652,-2215.059688,3321.136652
0.000000,0.000000,-3318.358005,-2216.218426,3318.358005,2216.218426,2216.218426,-3318.358005,-2216.218426,3318.358005
0.000000,0.000000,-3315.576744,-2217.375419,3315.576744,2217.375419,2217.375419,-3315.576744,-2217.375419,3315.576744
0.000000,0.000000,-3312.792868,-2218.530664,3312.792868,2218.530664,2218.530664,-3312.792868,-2218.530664,3312.792868
0.000000,0.000000,-3310.006376,-2219.684158,3310.006376,2219.684158,2219.684158,-3310.006376,-2219.684158,3310.006376
0.000000,0.000000,-3307.217266,-2220.835899,3307.217266,2220.835899,2220.835899,-3307.217266,-2220.835899,3307.217266
0.000000,0.000000,-3304.425537,-2221.985881,3304.425537,2221.985881,2221.985881,-3304.425537,-2221.985881,3304.425537
0.000000,0.000000,-3301.631189,-2223.134104,3301.631189,2223.134104,2223.134104,-3301.631189,-2223.134104,3301.631189
0.000000,0.000000,-3298.834219,-2224.280563,3298.834219,2224.280563,2224.280563,-3298.834219,-2224.280563,3298.834219
0.000000,0.000000,-3296.034628,-2225.425256,3296.034628,2225.425256,2225.425256,-3296.034628,-2225.425256,3296.034628
0.000000,0.000000,-3293.232415,-2226.568178,3293.232415,2226.568178,2226.568178,-3293.232415,-2226.568178,3293.232415
0.000000,0.000000,-3290.427577,-2227.709328,3290.427577,2227.709328,2227.709328,-3290.427577,-2227.709328,3290.427577
0.000000,0.000000,-3287.620113,-2228.848702,3287.620113,2228.848702,2228.848702,-3287.620113,-2228.848702,3287.620113
0.000000,0.000000,-3284.810024,-2229.986296,3284.810024,2229.986296,2229.986296,-3284.810024,-2229.986296,3284.810024
0.000000,0.000000,-3281.997307,-2231.122108,3281.997307,2231.122108,2231.122108,-3281.997307,-2231.122108,3281.997307
0.000000,0.000000,-3279.181962,-2232.256134,3279.181962,2232.256134,2232.256134,-3279.181962,-2232.256134,3279.181962
0.000000,0.000000,-3276.363987,-2233.388372,3276.363987,2233.388372,2233.388372,-3276.363987,-2233.388372,3276.363987
0.000000,0.000000,-3273.543382,-2234.518817,3273.543382,2234.518817,2234.518817,-3273.543382,-2234.518817,3273.543382
0.000000,0.000000,-3270.720144,-2235.647467,3270.720144,2235.647467,2235.647467,-3270.720144,-2235.647467,3270.720144
0.000000,0.000000,-3267.894274,-2236.774319,3267.894274,2236.774319,2236.774319,-3267.894274,-2236.774319,3267.894274
0.000000,0.000000,-3265.065770,-2237.899369,3265.065770,2237.899369,2237.899369,-3265.065770,-2237.899369,3265.065770
0.000000,0.000000,-3262.234631,-2239.022615,3262.234631,2239.022615,2239.022615,-3262.234631,-2239.022615,3262.234631
0.000000,0.000000,-3259.400855,-2240.144052,3259.400855,2240.144052,2240.144052,-3259.400855,-2240.144052,3259.400855
0.000000,0.000000,-3256.564443,-2241.263678,3256.564443,2241.263678,2241.263678,-3256.564443,-2241.263678,3256.564443
0.000000,0.000000,-3253.725391,-2242.381489,3253.725391,2242.381489,2242.381489,-3253.725391,-2242.381489,3253.725391
0.000000,0.000000,-3250.883701,-2243.497482,3250.883701,2243.497482,2243.497482,-3250.883701,-2243.497482,3250.883701
0.000000,0.000000,-3248.039369,-2244.611655,3248.039369,2244.611655,2244.611655,-3248.039369,-2244.611655,3248.039369
0.000000,0.000000,-3245.192396,-2245.724002,3245.192396,2245.724002,2245.724002,-3245.192396,-2245.724002,3245.192396
0.000000,0.000000,-3242.342780,-2246.834523,3242.342780,2246.834523,2246.834523,-3242.342780,-2246.834523,3242.342780
0.000000,0.000000,-3239.490520,-2247.943212,3239.490520,2247.943212,2247.943212,-3239.490520,-2247.943212,3239.490520
0.000000,0.000000,-3236.635615,-2249.050067,3236.635615,2249.050067,2249.050067,-3236.635615,-2249.050067,3236.635615
0.000000,0.000000,-3233.778064,-2250.155084,3233.778064,2250.155084,2250.155084,-3233.778064,-2250.155084,3233.778064
0.000000,0.000000,-3230.917865,-2251.258261,3230.917865,2251.258261,2251.258261,-3230.917865,-2251.258261,3230.917865
0.000000,0.000000,-3228.055018,-2252.359594,3228.055018,2252.359594,2252.359594,-3228.055018,-2252.359594,3228.055018
0.000000,0.000000,-3225.189521,-2253.459079,3225.189521,2253.459079,2253.459079,-3225.189521,-2253.459079,3225.189521
0.000000,0.000000,-3222.321374,-2254.556713,3222.321374,2254.556713,2254.556713,-3222.321374,-2254.556713,3222.321374
0.000000,0.000000,-3219.450574,-2255.652493,3219.450574,2255.652493,2255.652493,-3219.450574,-2255.652493,3219.450574
0.000000,0.000000,-3216.577122,-2256.746416,3216.577122,2256.746416,2256.746416,-3216.577122,-2256.746416,3216.577122
0.000000,0.000000,-3213.701016,-2257.838478,3213.701016,2257.838478,2257.838478,-3213.701016,-2257.838478,3213.701016
0.000000,0.000000,-3210.822254,-2258.928675,3210.822254,2258.928675,2258.928675,-3210.822254,-2258.928675,3210.822254
0.000000,0.000000,-3207.940836,-2260.017006,3207.940836,2260.017006,2260.017006,-3207.940836,-2260.017006,3207.940836
0.000000,0.000000,-3205.056761,-2261.103465,3205.056761,2261.103465,2261.103465,-3205.056761,-2261.103465,3205.056761
0.000000,0.000000,-3202.170027,-2262.188050,3202.170027,2262.188050,2262.188050,-3202.170027,-2262.188050,3202.170027
0.000000,0.000000,-3199.280634,-2263.270757,3199.280634,2263.270757,2263.270757,-3199.280634,-2263.270757,3199.280634
0.000000,0.000000,-3196.388579,-2264.351583,3196.388579,2264.351583,2264.351583,-3196.388579,-2264.351583,3196.388579
0.000000,0.000000,-3193.493863,-2265.430525,3193.493863,2265.430525,2265.430525,-3193.493863,-2265.430525,3193.493863
0.000000,0.000000,-3190.596483,-2266.507579,3190.596483,2266.507579,2266.507579,-3190.596483,-2266.507579,3190.596483
0.000000,0.000000,-3187.696440,-2267.582742,3187.696440,2267.582742,2267.582742,-3187.696440,-2267.582742,3187.696440
0.000000,0.000000,-3184.793731,-2268.656010,3184.793731,2268.656010,2268.656010,-3184.793731,-2268.656010,3184.793731
0.000000,0.000000,-3181.888355,-2269.727379,3181.888355,2269.727379,2269.727379,-3181.888355,-2269.727379,3181.888355
0.000000,0.000000,-3178.980312,-2270.796848,3178.980312,2270.796848,2270.796848,-3178.980312,-2270.796848,3178.980312
0.000000,0.000000,-3176.069600,-2271.864411,3176.069600,2271.864411,2271.864411,-3176.069600,-2271.864411,3176.069600
0.000000,0.000000,-3173.156218,-2272.930066,3173.156218,2272.930066,2272.930066,-3173.156218,-2272.930066,3173.156218
0.000000,0.000000,-3170.240165,-2273.993808,3170.240165,2273.993808,2273.993808,-3170.240165,-2273.993808,3170.240165
0.000000,0.000000,-3167.321440,-2275.055636,3167.321440,2275.055636,2275.055636,-3167.321440,-2275.055636,3167.321440
0.000000,0.000000,-3164.400041,-2276.115544,3164.400041,2276.115544,2276.115544,-3164.400041,-2276.115544,3164.400041
0.000000,0.000000,-3161.475968,-2277.173530,3161.475968,2277.173530,2277.173530,-3161.475968,-2277.173530,3161.475968
0.000000,0.000000,-3158.549220,-2278.229590,3158.549220,2278.229590,2278.229590,-3158.549220,-2278.229590,3158.549220
0.000000,0.000000,-3155.619795,-2279.283721,3155.619795,2279.283721,2279.283721,-3155.619795,-2279.283721,3155.619795
0.000000,0.000000,-3152.687692,-2280.335919,3152.687692,2280.335919,2280.335919,-3152.687692,-2280.335919,3152.687692
0.000000,0.000000,-3149.752909,-2281.386181,3149.752909,2281.386181,2281.386181,-3149.752909,-2281.386181,3149.752909
0.000000,0.000000,-3146.815447,-2282.434502,3146.815447,2282.434502,2282.434502,-3146.815447,-2282.434502,3146.815447
0.000000,0.000000,-3143.875303,-2283.480881,3143.875303,2283.480881,2283.480881,-3143.875303,-2283.480881,3143.875303
0.000000,0.000000,-3140.932477,-2284.525312,3140.932477,2284.525312,2284.525312,-3140.932477,-2284.525312,3140.932477
0.000000,0.000000,-3137.986967,-2285.567792,3137.986967,2285.567792,2285.567792,-3137.986967,-2285.567792,3137.986967
0.000000,0.000000,-3135.038773,-2286.608319,3135.038773,2286.608319,2286.608319,-3135.038773,-2286.608319,3135.038773
0.000000,0.000000,-3132.087892,-2287.646888,3132.087892,2287.646888,2287.646888,-3132.087892,-2287.646888,3132.087892
0.000000,0.000000,-3129.134325,-2288.683495,3129.134325,2288.683495,2288.683495,-3129.134325,-2288.683495,3129.134325
0.000000,0.000000,-3126.178069,-2289.718138,3126.178069,2289.718138,2289.718138,-3126.178069,-2289.718138,3126.178069
0.000000,0.000000,-3123.219124,-2290.750813,3123.219124,2290.750813,2290.750813,-3123.219124,-2290.750813,3123.219124
0.000000,0.000000,-3120.257489,-2291.781515,3120.257489,2291.781515,2291.781515,-3120.257489,-2291.781515,3120.257489
0.000000,0.000000,-3117.293161,-2292.810242,3117.293161,2292.810242,2292.810242,-3117.293161,-2292.810242,3117.293161
0.000000,0.000000,-3114.326141,-2293.836990,3114.326141,2293.836990,2293.836990,-3114.326141,-2293.836990,3114.326141
0.000000,0.000000,-3111.356427,-2294.861754,3111.356427,2294.861754,2294.861754,-3111.356427,-2294.861754,3111.356427
0.000000,0.000000,-3108.384018,-2295.884533,3108.384018,2295.884533,2295.884533,-3108.384018,-2295.884533,3108.384018
0.000000,0.000000,-3105.408912,-2296.905321,3105.408912,2296.905321,2296.905321,-3105.408912,-2296.905321,3105.408912
0.000000,0.000000,-3102.431110,-2297.924115,3102.431110,2297.924115,2297.924115,-3102.431110,-2297.924115,3102.431110
0.000000,0.000000,-3099.450608,-2298.940912,3099.450608,2298.940912,2298.940912,-3099.450608,-2298.940912,3099.450608
0.000000,0.000000,-3096.467407,-2299.955708,3096.467407,2299.955708,2299.955708,-3096.467407,-2299.955708,3096.467407
0.000000,0.000000,-3093.481504,-2300.968499,3093.481504,2300.968499,2300.968499,-3093.481504,-2300.968499,3093.481504
0.000000,0.000000,-3090.492900,-2301.979282,3090.492900,2301.979282,2301.979282,-3090.492900,-2301.979282,3090.492900
0.000000,0.000000,-3087.501593,-2302.988053,3087.501593,2302.988053,2302.988053,-3087.501593,-2302.988053,3087.501593
0.000000,0.000000,-3084.507581,-2303.994807,3084.507581,2303.994807,2303.994807,-3084.507581,-2303.994807,3084.507581
0.000000,0.000000,-3081.510863,-2304.999543,3081.510863,2304.999543,2304.999543,-3081.510863,-2304.999543,3081.510863
0.000000,0.000000,-3078.511439,-2306.002255,3078.511439,2306.002255,2306.002255,-3078.511439,-2306.002255,3078.511439
0.000000,0.000000,-3075.509307,-2307.002940,3075.509307,2307.002940,2307.002940,-3075.509307,-2307.002940,3075.509307
0.000000,0.000000,-3072.504465,-2308.001594,3072.504465,2308.001594,2308.001594,-3072.504465,-2308.001594,3072.504465
0.000000,0.000000,-3069.496914,-2308.998214,3069.496914,2308.998214,2308.998214,-3069.496914,-2308.998214,3069.496914
0.000000,0.000000,-3066.486651,-2309.992796,3066.486651,2309.992796,2309.992796,-3066.486651,-2309.992796,3066.486651
0.000000,0.000000,-3063.473676,-2310.985336,3063.473676,2310.985336,2310.985336,-3063.473676,-2310.985336,3063.473676
0.000000,0.000000,-3060.457987,-2311.975830,3060.457987,2311.975830,2311.975830,-3060.457987,-2311.975830,3060.457987
0.000000,0.000000,-3057.439583,-2312.964275,3057.439583,2312.964275,2312.964275,-3057.439583,-2312.964275,3057.439583
0.000000,0.000000,-3054.418463,-2313.950666,3054.418463,2313.950666,2313.950666,-3054.418463,-2313.950666,3054.418463
0.000000,0.000000,-3051.394625,-2314.935000,3051.394625,2314.935000,2314.935000,-3051.394625,-2314.935000,3051.394625
0.000000,0.000000,-3048.368070,-2315.917274,3048.368070,2315.917274,2315.917274,-3048.368070,-2315.917274,3048.368070
0.000000,0.000000,-3045.338794,-2316.897483,3045.338794,2316.897483,2316.897483,-3045.338794,-2316.897483,3045.338794
0.000000,0.000000,-3042.306798,-2317.875623,3042.306798,2317.875623,2317.875623,-3042.306798,-2317.875623,3042.306798
0.000000,0.000000,-3039.272080,-2318.851691,3039.272080,2318.851691,2318.851691,-3039.272080,-2318.851691,3039.272080
0.000000,0.000000,-3036.234639,-2319.825683,3036.234639,2319.825683,2319.825683,-3036.234639,-2319.825683,3036.234639
0.000000,0.000000,-3033.194474,-2320.797595,3033.194474,2320.797595,2320.797595,-3033.194474,-2320.797595,3033.194474
0.000000,0.000000,-3030.151583,-2321.767423,3030.151583,2321.767423,2321.767423,-3030.151583,-2321.767423,3030.151583
0.000000,0.000000,-3027.105966,-2322.735163,3027.105966,2322.735163,2322.735163,-3027.105966,-2322.735163,3027.105966
0.000000,0.000000,-3024.057621,-2323.700812,3024.057621,2323.700812,2323.700812,-3024.057621,-2323.700812,3024.057621
0.000000,0.000000,-3021.006546,-2324.664365,3021.006546,2324.664365,2324.664365,-3021.006546,-2324.664365,3021.006546
0.000000,0.000000,-3017.952742,-2325.625819,3017.952742,2325.625819,2325.625819,-3017.952742,-2325.625819,3017.952742
0.000000,0.000000,-3014.896207,-2326.585170,3014.896207,2326.585170,2326.585170,-3014.896207,-2326.585170,3014.896207
0.000000,0.000000,-3011.836938,-2327.542413,3011.836938,2327.542413,2327.542413,-3011.836938,-2327.542413,3011.836938
0.000000,0.000000,-3008.774937,-2328.497546,3008.774937,2328.497546,2328.497546,-3008.774937,-2328.497546,3008.774937
0.000000,0.000000,-3005.710200,-2329.450563,3005.710200,2329.450563,2329.450563,-3005.710200,-2329.450563,3005.710200
0.000000,0.000000,-3002.642727,-2330.401462,3002.642727,2330.401462,2330.401462,-3002.642727,-2330.401462,3002.642727
